title,production_countries,revenue,id,genres,vote_count,original_language,imdb_id,release_date,popularity,budget,vote_average,runtime
Expurgo,"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",0,1362341,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,pt,,2024-09-25,2.485,600,0.0,0
An Angry Boy,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1184294,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",4,en,tt15521820,2024-06-07,2.485,0,3.2,99
A Lifeguard's Obsession,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1098144,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",5,en,tt27113872,2023-03-10,2.485,0,3.4,90
Hell Hunters,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",0,158516,"[{'id': 28, 'name': 'Action'}]",4,en,tt0091193,1988-02-15,2.485,0,4.0,98
Asalto al mayor,"[{'iso_3166_1': 'CO', 'name': 'Colombia'}]",0,1352439,"[{'id': 35, 'name': 'Comedy'}]",0,es,tt16356822,2024-08-29,2.484,0,0.0,0
Chicago 32 Broadcast Archive 01/5/91,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1309562,"[{'id': 27, 'name': 'Horror'}]",0,en,,2024-05-03,2.484,0,0.0,3
Meal Ticket,[],0,1298462,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]",0,en,tt32485981,2024-06-10,2.484,100000,0.0,12
The Guest,"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",0,1172500,"[{'id': 53, 'name': 'Thriller'}]",0,ko,,2023-10-09,2.484,0,0.0,77
Earthlings,"[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",0,1166581,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0,en,tt28458214,2024-08-11,2.484,0,0.0,15
Kisses,"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",0,98636,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21,ja,tt0050612,1957-07-23,2.484,0,6.571,74
The Quince Tree Sun,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",0,94706,"[{'id': 99, 'name': 'Documentary'}]",40,es,tt0105438,1992-10-01,2.484,0,6.988,138
Blake Edwards: A Love Story in 24 Frames,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1330428,"[{'id': 99, 'name': 'Documentary'}]",1,en,tt33070896,2024-08-27,2.483,0,8.0,82
Christmas On Call,[],0,1361154,[],0,en,,2024-11-22,2.482,0,0.0,0
Red Fever,"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",0,1258801,"[{'id': 99, 'name': 'Documentary'}]",0,en,tt12432272,2024-05-01,2.482,0,0.0,104
The Traitor,"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",0,1257413,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0,de,tt27909493,2024-10-24,2.482,0,0.0,112
Janna Endoro,"[{'iso_3166_1': 'MY', 'name': 'Malaysia'}]",0,1077662,[],0,ms,,2024-02-22,2.482,0,0.0,0
1980: The Unforgettable Day,"[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",0,814193,"[{'id': 18, 'name': 'Drama'}]",3,ko,tt31171712,2024-03-27,2.482,0,4.3,105
The Stormtrooper Scandal,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,1304011,"[{'id': 99, 'name': 'Documentary'}]",0,en,tt32651223,2024-06-20,2.481,0,0.0,88
Pavane For An Infant,"[{'iso_3166_1': 'MY', 'name': 'Malaysia'}]",0,1234786,"[{'id': 18, 'name': 'Drama'}]",0,ms,,2024-10-30,2.481,0,0.0,117
Shivrayancha Chhava,"[{'iso_3166_1': 'IN', 'name': 'India'}]",0,1224364,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",2,mr,tt30497782,2024-02-16,2.481,0,5.5,145
Five Minutes of Pure Cinema,"[{'iso_3166_1': 'FR', 'name': 'France'}]",0,189495,"[{'id': 18, 'name': 'Drama'}]",21,fr,tt0294453,1926-01-01,2.481,0,6.0,5
My Ride With Uber and Lyft,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1255363,"[{'id': 99, 'name': 'Documentary'}]",0,en,tt31530836,2024-02-15,2.48,12000,0.0,39
Detective Dee and the Phantom of Waning Moon,[],0,1249443,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0,zh,,2024-02-24,2.48,0,0.0,85
Las fieras,"[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",0,913234,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2,es,tt29370066,2023-09-27,2.48,0,7.5,0
You Have No Idea,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1085972,"[{'id': 99, 'name': 'Documentary'}]",0,en,tt23039854,2023-03-12,2.479,150000,0.0,86
The Village,"[{'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,199483,"[{'id': 18, 'name': 'Drama'}]",2,de,tt0044799,1953-04-24,2.478,0,7.0,98
NJPW Road to Destruction 2024: Day 3,[],0,1354009,[],0,ja,,2024-09-09,2.477,0,0.0,170
Concepción: La Película,"[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",0,1338510,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",0,es,tt32276628,2024-09-12,2.476,0,0.0,0
Disclosure: Glastonbury 2024,[],0,1311875,"[{'id': 10402, 'name': 'Music'}]",0,en,,2024-06-29,2.476,0,0.0,75
The Stimming Pool,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,1249226,"[{'id': 99, 'name': 'Documentary'}]",0,en,tt32122837,2024-03-08,2.476,0,0.0,70
All We Ever Wanted,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",0,1301832,"[{'id': 18, 'name': 'Drama'}]",0,de,tt32441258,2024-07-02,2.475,0,0.0,80
Rally Caps,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,856161,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",0,en,tt15002362,2024-04-09,2.475,0,0.0,96
Tornado,[],0,1251894,"[{'id': 18, 'name': 'Drama'}]",0,en,tt31498821,2024-12-31,2.474,0,0.0,13
Tear My Heart To Sleep,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1201327,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",0,en,,2024-05-03,2.474,0,0.0,0
Bharga,"[{'iso_3166_1': 'IN', 'name': 'India'}]",0,1362805,"[{'id': 18, 'name': 'Drama'}]",0,bn,tt33454418,2024-09-27,2.473,0,0.0,123
Kaam Chalu Hai,"[{'iso_3166_1': 'IN', 'name': 'India'}]",0,1274217,"[{'id': 18, 'name': 'Drama'}]",0,hi,tt30783769,2024-04-19,2.473,0,0.0,82
The Understudy,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1252661,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",0,en,,2024-03-01,2.473,5000,0.0,5
The Mexican Experiment,"[{'iso_3166_1': 'EG', 'name': 'Egypt'}]",0,1246031,"[{'id': 35, 'name': 'Comedy'}]",0,ar,tt31180885,2024-01-31,2.473,0,0.0,94
Underdog,"[{'iso_3166_1': 'FR', 'name': 'France'}]",0,1133535,"[{'id': 18, 'name': 'Drama'}]",1,fr,tt28307421,2023-05-29,2.473,0,7.0,21
Power of the Dream,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1129025,"[{'id': 99, 'name': 'Documentary'}]",2,en,tt32368725,2024-06-13,2.473,0,6.5,93
Until the End,"[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",0,1355549,"[{'id': 99, 'name': 'Documentary'}]",0,fr,,2024-09-11,2.472,0,0.0,0
Poppay Ki Wedding,"[{'iso_3166_1': 'PK', 'name': 'Pakistan'}]",0,1282260,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,ur,tt32214046,2024-05-10,2.472,0,0.0,128
Making Waves,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1146910,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",8,en,tt28466689,2023-08-05,2.472,0,7.25,84
Hebe,"[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",0,1293779,"[{'id': 18, 'name': 'Drama'}]",0,es,,2024-01-01,2.471,0,0.0,68
Desync,"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",0,1207937,"[{'id': 18, 'name': 'Drama'}]",0,en,tt27631643,2023-11-03,2.471,3000,0.0,12
Undercurrent,"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",0,1100859,"[{'id': 18, 'name': 'Drama'}]",7,ja,tt27916263,2023-10-06,2.47,0,8.1,143
金钱堡垒,"[{'iso_3166_1': 'CN', 'name': 'China'}]",0,1362624,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0,zh,,2024-10-25,2.469,0,0.0,0
Let The Light Rise Upon The Forest,[],0,1346600,"[{'id': 18, 'name': 'Drama'}]",0,en,,2024-09-20,2.469,0,0.0,21
Michael Mosley The Doctor That Changed Britain,[],0,1304847,"[{'id': 99, 'name': 'Documentary'}]",0,en,,2024-07-03,2.469,0,0.0,29
Railroad Stations in American Life,[],0,1325245,"[{'id': 99, 'name': 'Documentary'}]",0,en,,2024-01-01,2.468,0,0.0,96
Baby Sharks in the City,[],0,1310159,"[{'id': 99, 'name': 'Documentary'}]",0,en,tt32655608,2024-06-30,2.468,0,0.0,45
Karigula - Monster der Liebe,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",0,1069367,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",2,de,tt18302696,2024-07-08,2.468,0,5.25,81
MY OWN,[],0,1359314,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",0,en,,2024-09-27,2.467,0,0.0,5
Personal Reasons,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1297211,"[{'id': 878, 'name': 'Science Fiction'}]",0,en,,2024-05-30,2.467,0,0.0,7
Eat the Night,"[{'iso_3166_1': 'FR', 'name': 'France'}]",0,1250007,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7,fr,tt32128915,2024-07-17,2.467,0,7.9,106
Abducted on Prom Night,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1123493,"[{'id': 18, 'name': 'Drama'}]",3,en,tt27630783,2023-05-06,2.467,0,9.0,87
Because of Loving,"[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",0,1262152,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2,tr,tt31459364,2024-03-22,2.466,0,4.5,0
The Green Door,"[{'iso_3166_1': 'BA', 'name': 'Bosnia and Herzegovina'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",0,1322611,"[{'id': 18, 'name': 'Drama'}]",0,es,tt14904970,2024-09-27,2.465,0,0.0,97
Brothers-In-Law,"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",0,793155,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",22,gl,tt13970148,2021-04-09,2.465,0,6.091,94
Ohsama Sentai King-Ohger vs. Donbrothers,[],0,1234950,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",2,ja,,2024-04-26,2.464,0,10.0,26
Horror in the High Desert 3: Firewatch,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1139036,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",3,en,tt27523300,2024-03-31,2.464,0,4.3,88
Much Ado About Dying,"[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,1047151,"[{'id': 99, 'name': 'Documentary'}]",0,en,tt22873448,2024-04-19,2.464,0,0.0,84
Hidden Letters,"[{'iso_3166_1': 'CN', 'name': 'China'}]",0,965214,"[{'id': 99, 'name': 'Documentary'}]",0,zh,tt15503562,2024-08-31,2.464,0,0.0,86
Fussilet,"[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",0,1362225,"[{'id': 27, 'name': 'Horror'}]",0,tr,,2024-09-27,2.463,0,0.0,0
Silvio Santos: Vale Mais Que Dinheiro,"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",0,1335814,[],1,pt,,2024-08-18,2.463,0,10.0,0
A Deadly Game Of Cat And Mouse,[],0,1310702,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",0,en,,2024-10-19,2.463,2000,0.0,26
Breaking the News,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1115342,"[{'id': 99, 'name': 'Documentary'}]",1,en,tt27543983,2023-06-07,2.463,0,10.0,99
The Forger,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",61033,916386,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",33,de,tt15403362,2022-10-13,2.463,0,6.182,116
Les Cuisiniers of Chime,[],0,1320930,"[{'id': 99, 'name': 'Documentary'}]",0,ja,,2024-06-14,2.461,0,0.0,64
Flushed,[],0,1307092,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",1,nl,,2024-06-20,2.461,214,10.0,0
Comatogen,"[{'iso_3166_1': 'RO', 'name': 'Romania'}]",0,1285726,"[{'id': 18, 'name': 'Drama'}]",0,ro,tt32063182,2024-09-15,2.461,215000,0.0,0
Vavel the Band,[],0,1255854,"[{'id': 99, 'name': 'Documentary'}]",0,el,tt31630230,2024-03-08,2.461,0,0.0,77
The Messiah,[],0,1243373,"[{'id': 80, 'name': 'Crime'}]",0,de,tt28443559,2024-02-25,2.461,0,0.0,90
Arzé,"[{'iso_3166_1': 'LB', 'name': 'Lebanon'}, {'iso_3166_1': 'SA', 'name': 'Saudi Arabia'}]",0,1185723,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,ar,tt27526845,2024-04-21,2.461,0,0.0,93
The Wedding Dance,"[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",0,1167785,[],0,tl,,2024-08-02,2.461,0,0.0,100
Fisitor,[],0,1364239,"[{'id': 27, 'name': 'Horror'}]",0,en,,2024-09-27,2.46,0,0.0,15
Idrees Khan: Ties to Trinidad,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1363904,"[{'id': 99, 'name': 'Documentary'}]",0,en,,2024-09-22,2.46,0,0.0,5
Audio and Visual Experiment 19,[],0,1340895,[],0,en,,2024-09-27,2.46,0,0.0,3
WWE Countdown to Money in the Bank 2024,[],0,1313355,[],0,en,,2024-07-06,2.46,0,0.0,120
The Bend,[],0,1330074,[],0,en,,2024-09-27,2.459,0,0.0,11
Sunday,"[{'iso_3166_1': 'RS', 'name': 'Serbia'}]",0,1219782,"[{'id': 18, 'name': 'Drama'}]",2,sr,tt27559748,2024-01-16,2.459,0,8.5,130
Sleepover at the End of the World,[],0,1362907,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1,en,,2024-09-27,2.458,0,10.0,13
Termini,"[{'iso_3166_1': 'LV', 'name': 'Latvia'}]",0,1355600,"[{'id': 99, 'name': 'Documentary'}]",0,lv,,2024-10-24,2.458,0,0.0,71
No Sympathy for the Devil,"[{'iso_3166_1': 'XI', 'name': 'Northern Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,1254268,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,fr,,2024-10-17,2.458,150,0.0,2
Bosco,"[{'iso_3166_1': 'FR', 'name': 'France'}]",0,1146089,[],0,fr,,2023-06-29,2.457,0,0.0,8
The S.M.I.L.E. Protocol,[],0,1362063,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1,en,,2024-09-26,2.456,0,10.0,5
How the West Was One,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1305814,"[{'id': 37, 'name': 'Western'}, {'id': 99, 'name': 'Documentary'}]",0,en,tt28761246,2024-06-30,2.456,265,0.0,90
Hozier - Live at Lollapalooza Brazil 2024,[],0,1263845,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",0,en,,2024-03-23,2.456,0,0.0,60
The Darwinners,"[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",0,1214995,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",1,fr,tt30328019,2024-09-11,2.456,0,3.0,80
Alien Contact,"[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1077781,"[{'id': 99, 'name': 'Documentary'}, {'id': 10770, 'name': 'TV Movie'}]",0,en,,2024-02-14,2.456,0,0.0,50
Discussion animée entre Entendeurs de voix,"[{'iso_3166_1': 'FR', 'name': 'France'}]",0,1053755,"[{'id': 99, 'name': 'Documentary'}, {'id': 16, 'name': 'Animation'}]",1,fr,tt23786464,2022-11-22,2.456,0,6.0,12
BRUTUS,[],0,1307138,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",1,en,tt32523079,2024-07-02,2.454,15000,10.0,15
Heaven Stood Still: The Incarnations of Willy DeVille,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1162236,"[{'id': 99, 'name': 'Documentary'}]",0,en,tt10262784,2024-10-31,2.454,0,0.0,84
The Red Shoes: Next Step,"[{'iso_3166_1': 'AU', 'name': 'Australia'}]",0,1075010,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",7,en,tt14838460,2023-04-06,2.454,0,6.5,111
Two Women In Gold,"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",0,280616,"[{'id': 35, 'name': 'Comedy'}]",7,fr,tt0065632,1970-05-21,2.454,0,3.9,107
Radiating Joy: The Michelle Duppong Story,[],0,1300277,"[{'id': 99, 'name': 'Documentary'}]",0,en,,2024-11-12,2.453,0,0.0,0
O Anel de Eva,"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",0,1249224,"[{'id': 18, 'name': 'Drama'}]",0,pt,tt10582752,2024-06-13,2.453,0,0.0,90
Coastal Community Centre's Fluffy Friend,[],0,1361013,[],0,en,,2024-09-26,2.452,0,0.0,1
By the Way,[],0,1353577,"[{'id': 10402, 'name': 'Music'}]",0,de,,2024-09-05,2.452,0,0.0,0
Combler l'écart,"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",0,1341274,[],0,fr,,2024-09-26,2.452,0,0.0,0
Die CO2-Lüge,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'FR', 'name': 'France'}]",0,1293157,"[{'id': 99, 'name': 'Documentary'}, {'id': 10770, 'name': 'TV Movie'}]",1,de,,2024-06-04,2.452,0,8.0,0
Florent raconte Pagny,"[{'iso_3166_1': 'FR', 'name': 'France'}]",0,1259489,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",3,fr,,2024-03-15,2.451,0,8.3,0
Dukaan,"[{'iso_3166_1': 'IN', 'name': 'India'}]",0,1251968,"[{'id': 18, 'name': 'Drama'}]",0,hi,tt15458936,2024-04-05,2.451,0,0.0,122
Manolo Kabezabolo (Si todavía te kedan dientes es ke no estuviste ahí),"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",0,1201184,"[{'id': 99, 'name': 'Documentary'}]",0,es,tt18748848,2023-11-03,2.451,0,0.0,92
"National Theatre Live: People, Places and Things","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,1340575,"[{'id': 18, 'name': 'Drama'}]",0,en,,2024-05-03,2.45,0,0.0,140
Bone Lake,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1330421,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",0,en,tt26783625,2024-09-21,2.45,0,0.0,94
Clarice,"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",0,1322458,"[{'id': 18, 'name': 'Drama'}]",0,pt,tt32990692,2024-07-18,2.45,0,0.0,0
3 Minute Warning,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,1310118,"[{'id': 9648, 'name': 'Mystery'}]",0,en,,2024-07-24,2.45,445,0.0,18
"Indochine, une guerre oubliée","[{'iso_3166_1': 'FR', 'name': 'France'}]",0,1283850,"[{'id': 99, 'name': 'Documentary'}]",1,fr,,2024-05-01,2.45,0,8.0,0
Fuoshen: The Burning Man,"[{'iso_3166_1': 'CN', 'name': 'China'}]",0,1237147,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",0,zh,,2024-01-28,2.45,0,0.0,65
Belle enfant,[],0,1178850,"[{'id': 35, 'name': 'Comedy'}]",1,fr,tt15269862,2024-07-24,2.45,0,4.0,0
7 Days To Hell,[],0,1321565,[],0,en,,2024-10-31,2.449,0,0.0,90
NJPW G1 Climax 34: Day 19 (Final),[],0,1314586,[],0,ja,,2024-08-18,2.448,0,0.0,202
Night Explorers: The Asylum,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,1148862,"[{'id': 27, 'name': 'Horror'}]",2,en,tt14088788,2023-07-25,2.448,0,4.0,96
Farewell My Sea,"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",0,1365373,"[{'id': 99, 'name': 'Documentary'}]",0,ru,,2024-10-19,2.447,0,0.0,27
Travel La Oru Kadhal,"[{'iso_3166_1': 'IN', 'name': 'India'}]",0,1277333,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,ta,,2024-04-19,2.446,0,0.0,117
Bitterroot,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1275772,"[{'id': 18, 'name': 'Drama'}]",0,en,tt21147764,2024-06-06,2.446,0,0.0,82
Union - Die besten aller Tage,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",0,1238918,"[{'id': 99, 'name': 'Documentary'}]",1,de,tt31807368,2024-04-04,2.446,0,10.0,121
Ice Road Killer,"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",0,994759,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",6,en,tt19498054,2022-06-24,2.446,0,4.8,91
Forget Me Not,"[{'iso_3166_1': 'BD', 'name': 'Bangladesh'}]",0,1352190,[],0,bn,,2024-09-05,2.445,0,0.0,89
Le fantôme des Saintes,"[{'iso_3166_1': 'FR', 'name': 'France'}]",0,1137253,"[{'id': 80, 'name': 'Crime'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 9648, 'name': 'Mystery'}]",1,fr,,2024-04-12,2.445,0,8.0,0
Moonzy: Homecoming,"[{'iso_3166_1': 'RU', 'name': 'Russia'}]",0,1253707,"[{'id': 16, 'name': 'Animation'}]",1,ru,tt27658301,2024-08-29,2.444,0,6.5,78
"Rapunzel, The Dog and The Warlock","[{'iso_3166_1': 'CO', 'name': 'Colombia'}]",0,1195374,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2,es,tt28313357,2024-02-22,2.444,400000,8.0,109
Inherit the Witch,[],0,1352445,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",0,en,tt21800454,2024-09-24,2.443,0,0.0,85
Inheritance to Love,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1235263,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",0,en,tt30934481,2024-02-09,2.443,0,0.0,88
Lost in the Shuffle,[],0,1207807,"[{'id': 99, 'name': 'Documentary'}]",1,en,tt13416066,2024-04-29,2.443,0,8.0,100
Wicked Woods: A Descendants Halloween Story,[],0,749128,"[{'id': 9648, 'name': 'Mystery'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10770, 'name': 'TV Movie'}]",5,en,tt11085070,2019-10-04,2.443,100000,5.2,5
"Una Prova di ""Avowed"" e ""Starfield: Shattered Space""","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",0,1361062,"[{'id': 99, 'name': 'Documentary'}]",0,it,,2024-09-20,2.442,0,0.0,0
My Sweet Austrian Holiday,[],0,1360774,[],0,en,tt33503214,2024-10-31,2.442,0,0.0,84
GORDIE,[],0,1355903,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0,fr,,2024-08-06,2.442,0,0.0,22
Curious People: An Incomplete History of Nine Lessons & Compendium,[],0,1321994,"[{'id': 99, 'name': 'Documentary'}]",0,en,,2024-07-22,2.442,0,0.0,100
Mold Girl,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",0,1242025,"[{'id': 878, 'name': 'Science Fiction'}]",0,en,,2024-11-01,2.442,0,0.0,10
Beloved Father,"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",0,1197302,"[{'id': 27, 'name': 'Horror'}]",0,pt,,2024-07-21,2.442,0,0.0,93
"Good Mythical Evening: Sexy, Scary, Stupid",[],0,1363273,[],0,en,,2024-10-25,2.441,0,0.0,120
Heartware,"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",0,1364558,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,de,tt32651686,2024-10-24,2.44,6600,0.0,15
Straight on Till Morning,[],0,1352992,[],0,en,tt8165076,2024-09-27,2.44,0,0.0,104
The Truth Behind UC Berkeley's Pro-Palestine Protests: Journey Tellers in the World,[],0,1329958,"[{'id': 99, 'name': 'Documentary'}]",1,en,tt33094272,2024-04-24,2.44,100,10.0,13
Snowy Train,"[{'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",0,1316852,"[{'id': 99, 'name': 'Documentary'}]",0,ko,,2024-07-19,2.44,0,0.0,13
Royal Opera House: Andrea Chénier,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",0,1301661,"[{'id': 10402, 'name': 'Music'}]",0,en,,2024-06-11,2.44,0,0.0,160
